src_img_name,mask_id,left_x,right_x,top_y,bottom_y,cell_id_cp
r02c02f18p01-ch4sk1fk1fl1.tiff,753d2b14-daef-4902-a818-ea37d8a29d08,70,81,80,97,31
r02c02f18p01-ch4sk1fk1fl1.tiff,db710d3b-0cf2-45c8-8c51-a485c086d2e5,72,85,146,159,32
r02c02f18p01-ch4sk1fk1fl1.tiff,befc22b8-86da-4053-b71c-d8a21dc68258,78,93,310,330,33
r02c02f18p01-ch4sk1fk1fl1.tiff,2370b535-5b14-46ee-a034-fd086536c1c7,87,98,399,420,36
r02c02f18p01-ch4sk1fk1fl1.tiff,4aa4c51b-89e4-478c-8cd4-1423c94add64,90,101,69,87,37
r02c02f18p01-ch4sk1fk1fl1.tiff,3b3a17c1-d4de-4ed6-b006-2f24f6a72556,86,103,126,136,38
r02c02f18p01-ch4sk1fk1fl1.tiff,13465243-3a8f-4ac6-b9f2-6b7997d0fb00,101,118,141,155,40
r02c02f18p01-ch4sk1fk1fl1.tiff,926d7413-b7ed-477c-a00a-f721fe5bcc45,104,121,260,270,41
r02c02f18p01-ch4sk1fk1fl1.tiff,4c5f7d3f-b6ae-4424-b562-984ba40b5499,106,123,187,199,43
r02c02f18p01-ch4sk1fk1fl1.tiff,aee67fc4-504b-48bc-9368-a39516e06d12,112,128,173,184,45
r02c02f18p01-ch4sk1fk1fl1.tiff,63657464-0d9d-4ded-9f57-bdabf4db2ce9,112,127,391,405,46
r02c02f18p01-ch4sk1fk1fl1.tiff,72f39109-e5fc-40a4-be6d-2dacdec6f46b,115,133,437,451,49
r02c02f18p01-ch4sk1fk1fl1.tiff,df38c60e-365e-4fef-af7f-382c11b9db46,127,144,128,140,50
r02c02f18p01-ch4sk1fk1fl1.tiff,8497356c-17ba-4dfd-bb62-58330e6aab9f,134,149,264,278,51
r02c02f18p01-ch4sk1fk1fl1.tiff,ae24ead7-88fa-48cb-b483-042113732791,135,151,171,185,53
r02c02f18p01-ch4sk1fk1fl1.tiff,4231f387-f4f7-4aae-9943-b56ef969e652,136,153,287,299,54
r02c02f18p01-ch4sk1fk1fl1.tiff,07994228-cf0b-4512-9be6-92e960b1945f,146,160,235,252,55
r02c02f18p01-ch4sk1fk1fl1.tiff,472bca5d-aa4d-4f0c-bf9a-229ef911a98a,148,168,205,218,56
r02c02f18p01-ch4sk1fk1fl1.tiff,d5e0ece2-a34c-4264-a477-ad3762dbf3b2,150,166,87,99,57
r02c02f18p01-ch4sk1fk1fl1.tiff,aa49dec5-a58c-492c-94fe-312ee0a1fe5d,151,162,463,481,58
r02c02f18p01-ch4sk1fk1fl1.tiff,2a697e8a-ae49-4450-8004-a561e2f25e58,155,174,351,366,59
r02c02f18p01-ch4sk1fk1fl1.tiff,8d1781f5-d14f-4953-ac68-d2fb1bc352c1,158,175,20,33,60
r02c02f18p01-ch4sk1fk1fl1.tiff,ecb7cad8-09ab-41fd-8c0e-e716bb2d58f2,164,183,227,237,62
r02c02f18p01-ch4sk1fk1fl1.tiff,d860c37f-37f4-4424-b2c0-0f4f7ea68d49,170,190,374,395,63
r02c02f18p01-ch4sk1fk1fl1.tiff,e9693d80-458b-42b5-9b45-465a863c07b2,172,187,40,51,64
r02c02f18p01-ch4sk1fk1fl1.tiff,8d4a48f1-f565-4fa3-b218-2065483b0abb,168,187,63,76,66
r02c02f18p01-ch4sk1fk1fl1.tiff,405d104a-cb26-4e20-bc3f-39272e002cd8,175,190,303,316,67
r02c02f18p01-ch4sk1fk1fl1.tiff,e6fb0021-8bd6-47a3-95e0-2fcec30f5029,178,197,110,123,68
r02c02f18p01-ch4sk1fk1fl1.tiff,9f8bbdcd-1a1b-47fa-8b1c-86e6dd83bfe2,177,193,245,255,69
r02c02f18p01-ch4sk1fk1fl1.tiff,4f079dd1-f8dc-4a83-a8f4-bffc926873a5,197,209,315,323,72
r02c02f18p01-ch4sk1fk1fl1.tiff,66fdb615-d661-42a2-bd4d-284b25e8bb8c,204,223,113,128,76
r02c02f18p01-ch4sk1fk1fl1.tiff,5ff4674d-5ab8-41d6-b42e-dd8bf6b4962e,211,225,94,108,78
r02c02f18p01-ch4sk1fk1fl1.tiff,074e487a-dfd4-4d7d-975a-292e4c01cdd7,216,230,23,34,79
r02c02f18p01-ch4sk1fk1fl1.tiff,f1c1e0ad-6184-4389-911a-61506a6d4a6c,219,232,269,285,80
r02c02f18p01-ch4sk1fk1fl1.tiff,b91339ec-bb28-40ef-9caf-37632da77346,228,243,322,336,83
r02c02f18p01-ch4sk1fk1fl1.tiff,3616c0d5-9d7f-405d-832c-741e8cb8423c,231,243,105,115,84
r02c02f18p01-ch4sk1fk1fl1.tiff,a483ac4e-7889-4340-a24c-d432debd5fb4,226,243,357,369,85
r02c02f18p01-ch4sk1fk1fl1.tiff,b487510a-3ec9-4c6a-9daa-554b0a9090c0,236,248,550,566,86
r02c02f18p01-ch4sk1fk1fl1.tiff,9da6e362-eea9-4e5b-82f2-3cf469f105dc,236,253,212,223,88
r02c02f18p01-ch4sk1fk1fl1.tiff,59c599bd-dfe6-4f14-9bb9-c2ce920c7ce6,237,253,337,351,89
r02c02f18p01-ch4sk1fk1fl1.tiff,57f6d785-8838-46f5-8bab-97b7d81bf0e5,241,261,189,202,92
r02c02f18p01-ch4sk1fk1fl1.tiff,1e4cb7a5-0f59-47cd-ba57-ba1133ddc796,250,267,98,111,93
r02c02f18p01-ch4sk1fk1fl1.tiff,2344e8af-f28c-42aa-91d2-fac94dd34016,251,267,351,366,94
r02c02f18p01-ch4sk1fk1fl1.tiff,fc9508c3-4025-4b55-96e0-c83c79f85984,253,270,262,269,96
r02c02f18p01-ch4sk1fk1fl1.tiff,90176116-5a8b-48b8-96c4-758efc29c1bd,260,273,317,328,99
r02c02f18p01-ch4sk1fk1fl1.tiff,84c037ea-68c1-4ef3-b85e-f166db1cfe0c,260,275,177,189,100
r02c02f18p01-ch4sk1fk1fl1.tiff,ae94c879-4172-4c3e-9830-703a54163943,267,280,542,555,101
r02c02f18p01-ch4sk1fk1fl1.tiff,0c430d90-2b9d-47de-bfac-6e4fbd963925,268,282,366,377,102
r02c02f18p01-ch4sk1fk1fl1.tiff,46dec459-d2f5-4ae2-9ec1-2131233cf23d,269,284,526,540,103
r02c02f18p01-ch4sk1fk1fl1.tiff,886f8c93-4290-465b-b997-43e2e5b04795,265,282,397,410,104
r02c02f18p01-ch4sk1fk1fl1.tiff,41fa73d7-a66c-4e27-b401-2dbe121a4c4c,269,287,65,76,105
r02c02f18p01-ch4sk1fk1fl1.tiff,f847d7d6-3486-4f70-9e3c-2f4d7c6af434,276,292,304,314,106
r02c02f18p01-ch4sk1fk1fl1.tiff,4e7276a3-bf49-4f05-891a-4c8ec8efb0ce,280,297,334,348,107
r02c02f18p01-ch4sk1fk1fl1.tiff,a0484844-bc39-4be4-acf8-0f064210f102,290,301,428,447,108
r02c02f18p01-ch4sk1fk1fl1.tiff,7e8d99ef-779d-4411-bb8d-df37b632f3e1,289,302,8,24,109
r02c02f18p01-ch4sk1fk1fl1.tiff,24f1baa8-6c45-44f2-960b-cb07f80f5bf1,284,305,259,270,110
r02c02f18p01-ch4sk1fk1fl1.tiff,545e354d-625d-47c1-8bbc-a012abd6486a,297,311,84,96,112
r02c02f18p01-ch4sk1fk1fl1.tiff,933a517f-2e8a-4a7c-8868-4f19bfe3d95e,291,306,273,283,113
r02c02f18p01-ch4sk1fk1fl1.tiff,93a974c2-d282-4578-ae85-04525ae05eb1,290,308,48,56,114
r02c02f18p01-ch4sk1fk1fl1.tiff,6b4864fa-b728-4bc4-8e85-10c03a7c7eff,291,308,242,255,115
r02c02f18p01-ch4sk1fk1fl1.tiff,ae6ff32e-a03b-4a38-818c-b651b8869042,302,316,445,458,118
r02c02f18p01-ch4sk1fk1fl1.tiff,8061e1cb-5e86-4da5-a73b-0022cc1aaa41,299,317,216,226,119
r02c02f18p01-ch4sk1fk1fl1.tiff,c554ac8f-9d72-4bcc-aebd-2327f192f49b,303,319,262,275,120
r02c02f18p01-ch4sk1fk1fl1.tiff,8e46b3f8-20fb-428e-a97e-1f998073348c,310,322,486,499,122
r02c02f18p01-ch4sk1fk1fl1.tiff,9d50a76c-8722-43d2-afb1-688d344c1e18,310,325,380,397,123
r02c02f18p01-ch4sk1fk1fl1.tiff,78a53e66-9a2d-4420-83fe-c346bc2da193,314,329,243,254,126
r02c02f18p01-ch4sk1fk1fl1.tiff,218c4277-e02a-4464-a72f-33d2f06247ae,324,339,438,451,128
r02c02f18p01-ch4sk1fk1fl1.tiff,689f16ab-2e10-4934-8628-0f5f3bd41b21,322,340,277,287,129
r02c02f18p01-ch4sk1fk1fl1.tiff,bd544820-895f-4a79-b1bc-1a9b41c9c0c7,328,337,484,499,130
r02c02f18p01-ch4sk1fk1fl1.tiff,b343f8dd-5744-406c-b971-e8f831189337,327,343,209,231,131
r02c02f18p01-ch4sk1fk1fl1.tiff,69236faa-f2d6-4425-9050-85b5d1e66b55,333,344,404,416,132
r02c02f18p01-ch4sk1fk1fl1.tiff,bba78a65-5463-487c-818a-ac79d92f27ed,336,347,504,521,133
r02c02f18p01-ch4sk1fk1fl1.tiff,c0a829f0-dc81-420c-89d3-3117148cf984,345,359,70,82,134
r02c02f18p01-ch4sk1fk1fl1.tiff,e58cdac6-4b32-45c9-b20e-a690b2c3b6ca,349,363,279,290,138
r02c02f18p01-ch4sk1fk1fl1.tiff,b584eda3-cec5-440b-8579-f177ea02018e,349,367,307,319,140
r02c02f18p01-ch4sk1fk1fl1.tiff,a2d425f7-2abb-4ef2-8636-ed45cb5b8c25,355,372,455,472,141
r02c02f18p01-ch4sk1fk1fl1.tiff,0a60a6f5-fbcf-4864-b690-97ef0421c386,351,375,209,219,142
r02c02f18p01-ch4sk1fk1fl1.tiff,e49d666a-2886-4d17-96c3-6fccdfd855da,364,383,311,325,143
r02c02f18p01-ch4sk1fk1fl1.tiff,6ee4a501-a6d0-4d5b-a92a-9678c8366f2a,359,375,438,451,144
r02c02f18p01-ch4sk1fk1fl1.tiff,036a31e8-6b41-40ff-9ed1-d53edc9ea8a1,368,383,275,290,145
r02c02f18p01-ch4sk1fk1fl1.tiff,6542cee3-363b-4cad-a2d4-a86ef094ca44,370,385,341,356,146
r02c02f18p01-ch4sk1fk1fl1.tiff,34754f7a-a72a-4229-a59f-8058c36472ef,374,390,469,483,147
r02c02f18p01-ch4sk1fk1fl1.tiff,026a905f-a022-4049-9a0e-87b59a4c84af,380,396,228,242,150
r02c02f18p01-ch4sk1fk1fl1.tiff,7694f9c4-5074-427d-b61b-ff87f7d1eb41,385,400,337,351,151
r02c02f18p01-ch4sk1fk1fl1.tiff,eaa9ea7d-8e6c-4642-b989-5cf9f0be3435,386,403,251,264,153
r02c02f18p01-ch4sk1fk1fl1.tiff,87881f35-2e5d-44ab-a6a0-69754863e195,386,403,16,32,154
r02c02f18p01-ch4sk1fk1fl1.tiff,f894cee3-1af6-42e3-bb09-429dbb221271,399,412,304,317,157
r02c02f18p01-ch4sk1fk1fl1.tiff,c2410344-7cca-46e3-914a-e6a4505104e6,408,423,229,240,158
r02c02f18p01-ch4sk1fk1fl1.tiff,43debf63-1b8d-4761-b833-37dbba7c7e21,424,441,159,171,160
r02c02f18p01-ch4sk1fk1fl1.tiff,93c47739-3a09-4d5c-a976-085eb94be8e4,420,437,481,497,161
r02c02f18p01-ch4sk1fk1fl1.tiff,d604990c-ee53-49c7-9f6c-f892e6bd118e,426,444,248,260,162
r02c02f18p01-ch4sk1fk1fl1.tiff,25afd1c4-9db7-454b-b856-85fba5f55572,430,451,433,446,163
r02c02f18p01-ch4sk1fk1fl1.tiff,2d8a2b75-e828-4b99-8b08-229c464bd4fb,434,448,517,532,164
r02c02f18p01-ch4sk1fk1fl1.tiff,9b6590b8-ceb7-4095-b586-b22c496446c6,440,456,293,307,167
r02c02f18p01-ch4sk1fk1fl1.tiff,f66494e8-042f-4514-ac0e-ca8d8b927c26,446,461,547,559,168
r02c02f18p01-ch4sk1fk1fl1.tiff,ff49304b-0a54-49d4-95db-1043b91f950c,451,468,103,115,169
r02c02f18p01-ch4sk1fk1fl1.tiff,cbda2fc4-5589-49cc-ad9b-d9948a0ab2fc,449,470,215,230,170
r02c02f18p01-ch4sk1fk1fl1.tiff,ab1c87b2-7c0e-41bb-a2c7-53e89b8c14e5,454,475,522,540,173
r02c02f18p01-ch4sk1fk1fl1.tiff,fb23c8db-cd9b-4d85-b66c-0bed4e437056,465,482,4,17,174
r02c02f18p01-ch4sk1fk1fl1.tiff,77528505-80cd-46b2-8048-eaa9c8860794,468,485,120,134,175
r02c02f18p01-ch4sk1fk1fl1.tiff,e0c1f93a-0fdb-424e-ba48-fd0194d03ae2,471,484,56,72,176
r02c02f18p01-ch4sk1fk1fl1.tiff,acf87b03-59de-4e91-9d6f-a7aaddc011db,473,492,39,52,177
r02c02f18p01-ch4sk1fk1fl1.tiff,b9169791-0286-4fcb-bf6d-c5e69daa193e,477,489,382,398,179
r02c02f18p01-ch4sk1fk1fl1.tiff,6c0d3afa-3050-49a8-af2d-e492d8da4f42,474,493,149,160,180
r02c02f18p01-ch4sk1fk1fl1.tiff,44f6256a-d131-437a-bee8-1b5354769dc6,481,499,279,292,182
r02c02f18p01-ch4sk1fk1fl1.tiff,4a7cde62-4dba-40e0-b5cd-e0fc8a15dc15,484,496,409,421,183
r02c02f18p01-ch4sk1fk1fl1.tiff,083173ff-2023-4409-b050-30f9be5058e2,485,499,360,373,184
r02c02f18p01-ch4sk1fk1fl1.tiff,49354988-33b9-4d70-88ba-c3e261c35f0a,495,512,401,412,187
r02c02f18p01-ch4sk1fk1fl1.tiff,55a3e825-64ef-4722-821f-ae9cb606a94d,500,516,84,94,188
r02c02f18p01-ch4sk1fk1fl1.tiff,523f6b6e-e702-4ed7-8500-950fdc1cb056,510,533,346,366,190
r02c02f18p01-ch4sk1fk1fl1.tiff,1dcde942-24d8-4647-ab3e-2f7d5c2a020f,516,526,5,14,191
r02c02f18p01-ch4sk1fk1fl1.tiff,f0c14d35-334a-43de-bf14-943b290d3241,523,534,534,551,193
r02c02f18p01-ch4sk1fk1fl1.tiff,bb85ab3c-807d-47f3-8e7c-ed6020b7a557,522,546,72,88,194
r02c02f18p01-ch4sk1fk1fl1.tiff,502b4413-fcf9-49de-8594-cf585a3621d7,523,538,259,274,195
r02c02f18p01-ch4sk1fk1fl1.tiff,68698b87-1762-4a27-8f8f-3f54408a2d6c,528,546,193,208,197
r02c02f18p01-ch4sk1fk1fl1.tiff,06071921-7939-4149-a9ae-1ba89bc5c8cd,526,544,439,450,198
r02c02f18p01-ch4sk1fk1fl1.tiff,4c9bc3e8-b5a0-4aad-9b17-88bfb5100e80,533,547,543,561,199
r02c02f18p01-ch4sk1fk1fl1.tiff,9091eeb9-17f8-4dca-b5ea-5bae83bf38db,538,553,242,259,200
r02c02f18p01-ch4sk1fk1fl1.tiff,7897b3b0-aeba-45fc-984a-4ab74af16f05,542,559,195,207,201
r02c02f18p01-ch4sk1fk1fl1.tiff,0021c863-280d-4879-aecf-87761bd7290f,547,564,400,416,202
r02c02f19p01-ch4sk1fk1fl1.tiff,3561d6a0-d95c-4266-997d-493cf58dab8b,4,20,159,170,2
r02c02f19p01-ch4sk1fk1fl1.tiff,056ee69c-ee15-45f3-bbba-1830c818526f,10,26,50,58,8
r02c02f19p01-ch4sk1fk1fl1.tiff,442283de-9c1c-4ba9-a2e7-aae347168363,24,42,309,319,11
r02c02f19p01-ch4sk1fk1fl1.tiff,184bc463-c47a-4986-8267-4d70dde57ffa,36,53,378,384,14
r02c02f19p01-ch4sk1fk1fl1.tiff,b0cd6b74-6213-47bc-8313-51c1dbd8b4c9,41,61,134,146,15
r02c02f19p01-ch4sk1fk1fl1.tiff,71d8db86-3586-4453-9b1a-ecfd7731e424,36,55,164,175,16
r02c02f19p01-ch4sk1fk1fl1.tiff,89d4340e-4353-40a8-a79a-a84b247b4294,41,60,414,424,19
r02c02f19p01-ch4sk1fk1fl1.tiff,a76c764d-8817-4534-a0e9-5977daf49f4d,49,67,213,225,20
r02c02f19p01-ch4sk1fk1fl1.tiff,11313a31-adf3-4bae-a765-b58d234243b0,50,70,384,397,21
r02c02f19p01-ch4sk1fk1fl1.tiff,52b43c2b-952e-4e2b-91b4-e9d6be5d4af2,48,66,554,566,25
r02c02f19p01-ch4sk1fk1fl1.tiff,faa7cacf-c2de-4afa-b460-d6a3fcf17726,54,77,104,116,26
r02c02f19p01-ch4sk1fk1fl1.tiff,3dcf0eb0-79f8-483d-9723-a4728280768b,61,74,427,444,28
r02c02f19p01-ch4sk1fk1fl1.tiff,60e2d9c9-508b-4bbe-88e3-d841e4ffcaa8,58,82,322,334,30
r02c02f19p01-ch4sk1fk1fl1.tiff,d9eef21f-dca8-459f-acdd-38fa5df5a733,69,88,349,360,33
r02c02f19p01-ch4sk1fk1fl1.tiff,9eb21faf-b312-47f7-ae4e-8ec1036f384e,73,88,488,498,34
r02c02f19p01-ch4sk1fk1fl1.tiff,4c80074c-de16-401a-b517-cf4e7a83213c,73,90,270,280,35
r02c02f19p01-ch4sk1fk1fl1.tiff,17eb4cec-5684-4c67-a994-4e37e941f33f,78,97,500,511,36
r02c02f19p01-ch4sk1fk1fl1.tiff,ac124b92-7490-4510-8b88-4a55e73a6768,84,102,210,223,39
r02c02f19p01-ch4sk1fk1fl1.tiff,9ff4e224-199d-4752-897e-9c64da7acf4d,92,109,344,355,41
r02c02f19p01-ch4sk1fk1fl1.tiff,d70fa3b8-65b6-4ecf-8112-1eab7be9b0e5,100,118,125,135,42
r02c02f19p01-ch4sk1fk1fl1.tiff,6e86bad2-e406-4adf-b18a-dcf64fd5f1d2,104,122,377,389,45
r02c02f19p01-ch4sk1fk1fl1.tiff,2af6d235-ef0f-4feb-b3c5-4777968fa7cf,101,117,202,214,46
r02c02f19p01-ch4sk1fk1fl1.tiff,0ee93231-0bb7-411c-9701-459dc6891574,108,125,473,484,47
r02c02f19p01-ch4sk1fk1fl1.tiff,3c99854e-138c-4cb4-82bd-853770b05e5e,114,130,431,439,48
r02c02f19p01-ch4sk1fk1fl1.tiff,1fd9146e-955d-427e-9301-202368273d24,117,133,199,212,49
r02c02f19p01-ch4sk1fk1fl1.tiff,097f625e-15a3-4586-8efb-99026d29fa12,120,141,399,411,50
r02c02f19p01-ch4sk1fk1fl1.tiff,c0340e7c-12c5-4889-a815-201cbe2222c1,121,139,331,349,53
r02c02f19p01-ch4sk1fk1fl1.tiff,a2897436-60ad-453d-91d6-9c73c9a65199,121,139,129,142,54
r02c02f19p01-ch4sk1fk1fl1.tiff,a3cffe99-16bf-4ede-bf6a-c3f81e3e88f8,130,138,509,519,55
r02c02f19p01-ch4sk1fk1fl1.tiff,422f91fc-cb37-469a-b056-e33ec4af2976,134,144,413,427,56
r02c02f19p01-ch4sk1fk1fl1.tiff,3e724f9c-8372-4a8e-844c-b5ed332fcc02,132,147,255,271,58
r02c02f19p01-ch4sk1fk1fl1.tiff,65731875-6b1a-48b0-b71a-6639651be1de,144,160,365,377,61
r02c02f19p01-ch4sk1fk1fl1.tiff,84373f9d-0af3-4340-9ace-8ddfa1dd8e38,142,160,145,155,62
r02c02f19p01-ch4sk1fk1fl1.tiff,ad31dda6-bab9-420d-bfa6-d60a67bf8bfe,150,168,354,364,63
r02c02f19p01-ch4sk1fk1fl1.tiff,5f41255b-5246-4306-ab3c-2258bc05042e,159,174,157,167,64
r02c02f19p01-ch4sk1fk1fl1.tiff,33981e15-c9af-45e2-8b22-e7166843225a,158,172,22,31,65
r02c02f19p01-ch4sk1fk1fl1.tiff,7d200ceb-74ce-4532-8305-bd024b1b6ee0,160,175,301,323,66
r02c02f19p01-ch4sk1fk1fl1.tiff,5e726418-3d2a-41e5-80a0-39135edb56b4,166,182,543,559,67
r02c02f19p01-ch4sk1fk1fl1.tiff,b6c329ab-a396-471c-876c-25db6051a039,166,184,130,140,68
r02c02f19p01-ch4sk1fk1fl1.tiff,94bb4464-7b3b-4428-87df-7882b8c4d074,173,190,88,97,69
r02c02f19p01-ch4sk1fk1fl1.tiff,b851576a-89ac-487f-954a-98cc586f1ec0,173,194,192,202,70
r02c02f19p01-ch4sk1fk1fl1.tiff,dd15a21b-1042-4de4-b9fc-e99454fcf1f7,173,192,298,310,71
r02c02f19p01-ch4sk1fk1fl1.tiff,933a3ae6-fc5a-4a15-b4bf-d720b22a6030,177,193,37,45,72
r02c02f19p01-ch4sk1fk1fl1.tiff,6d718cc8-6e78-4bf6-ac72-bb7c6469001d,178,200,107,117,73
r02c02f19p01-ch4sk1fk1fl1.tiff,9c5cef83-18e4-487c-81e9-caee33e65ce3,181,199,453,463,75
r02c02f19p01-ch4sk1fk1fl1.tiff,98bb6e7a-b1ab-4ec3-8321-6cf689579e57,183,201,313,323,76
r02c02f19p01-ch4sk1fk1fl1.tiff,22912627-c6c3-4728-a746-4214c08748b6,187,204,205,217,77
r02c02f19p01-ch4sk1fk1fl1.tiff,71dd8128-dd8f-4b32-b6b2-9ad44872680c,191,208,141,149,79
r02c02f19p01-ch4sk1fk1fl1.tiff,fef81cac-dfb2-4c1f-8fd7-14c21f4bba62,187,205,442,453,80
r02c02f19p01-ch4sk1fk1fl1.tiff,17723d70-ee3b-44b6-8f97-68ae8a63091f,200,220,373,385,82
r02c02f19p01-ch4sk1fk1fl1.tiff,b93bdb50-0b2d-40d0-a569-9156b720b3e1,193,224,254,265,83
r02c02f19p01-ch4sk1fk1fl1.tiff,6ffca706-9dcc-4663-8d40-0f6285e29c17,197,214,406,415,84
r02c02f19p01-ch4sk1fk1fl1.tiff,2baf1bce-d39e-445d-bf19-6c48d69a3e16,189,210,486,498,86
r02c02f19p01-ch4sk1fk1fl1.tiff,c80944a5-233b-4863-9c2b-094dbf74e44c,198,218,362,373,87
r02c02f19p01-ch4sk1fk1fl1.tiff,5fc3e238-c87c-455f-9217-4eb6dc842f74,206,223,51,63,88
r02c02f19p01-ch4sk1fk1fl1.tiff,1821cc84-3d68-4e26-8736-6abad3d3ebc8,210,227,225,237,93
r02c02f19p01-ch4sk1fk1fl1.tiff,b8aaea7e-506c-4c7c-97c6-f797257b3269,220,239,129,141,96
r02c02f19p01-ch4sk1fk1fl1.tiff,a565e788-3f81-4274-8ad2-389aa67fdedd,225,242,194,201,98
r02c02f19p01-ch4sk1fk1fl1.tiff,5c9259c3-e1fc-4c69-829d-beea53918ba0,227,246,462,473,100
r02c02f19p01-ch4sk1fk1fl1.tiff,16534099-e7cf-4fa5-80dd-cff26945b729,224,241,517,529,102
r02c02f19p01-ch4sk1fk1fl1.tiff,5d0f8704-756b-4581-91a2-a41586ef8d7a,229,245,96,105,104
r02c02f19p01-ch4sk1fk1fl1.tiff,c44223f3-ed5f-42ac-80f7-258911016d35,225,242,300,313,105
r02c02f19p01-ch4sk1fk1fl1.tiff,9a6e43f2-e097-4b96-8ad7-2267f69a4fda,226,244,9,20,106
r02c02f19p01-ch4sk1fk1fl1.tiff,e49a291f-29cb-4347-9c53-2888cd271592,232,250,182,191,107
r02c02f19p01-ch4sk1fk1fl1.tiff,60672ae8-92e2-46e9-b0cd-433e93195484,226,243,278,291,108
r02c02f19p01-ch4sk1fk1fl1.tiff,f764db7a-8f83-479e-9308-fa32af35e301,242,258,452,462,110
r02c02f19p01-ch4sk1fk1fl1.tiff,b77ed8fb-323a-48b9-8375-bcd3151400c3,248,264,437,452,112
r02c02f19p01-ch4sk1fk1fl1.tiff,7c84a5f9-30c4-437d-bdf0-8211b0c94485,257,275,473,485,113
r02c02f19p01-ch4sk1fk1fl1.tiff,e31da206-42e4-4bac-819e-7eefa89e9191,263,280,425,436,114
r02c02f19p01-ch4sk1fk1fl1.tiff,eee219db-574b-4a07-993a-768f8e3efe22,261,281,305,315,115
r02c02f19p01-ch4sk1fk1fl1.tiff,c9f5cf0c-5629-4b64-b54c-8012148caca4,262,281,350,363,116
r02c02f19p01-ch4sk1fk1fl1.tiff,2d403aa4-7c60-4b0b-af03-c28b27abc934,271,285,86,101,118
r02c02f19p01-ch4sk1fk1fl1.tiff,dc29e661-06b8-4d08-a4c6-39a6a386c366,270,288,322,333,119
r02c02f19p01-ch4sk1fk1fl1.tiff,7f273c4a-4e27-4b37-83e8-c5ca2bb1ae91,273,292,396,406,120
r02c02f19p01-ch4sk1fk1fl1.tiff,953bf2f0-ecc9-4afc-bdb6-9e061d7d896f,281,296,443,463,121
r02c02f19p01-ch4sk1fk1fl1.tiff,b69f6ebe-f82b-47c2-a826-e0f103da8393,278,299,248,258,122
r02c02f19p01-ch4sk1fk1fl1.tiff,5a03cf14-76ad-483a-900f-83f1a9284d02,290,309,512,524,125
r02c02f19p01-ch4sk1fk1fl1.tiff,9bd8e1b3-93fc-4fa4-b022-5efa4160e9e0,289,303,343,357,126
r02c02f19p01-ch4sk1fk1fl1.tiff,4f60646c-32c9-4255-9170-cb5b5ed18923,284,303,366,376,127
r02c02f19p01-ch4sk1fk1fl1.tiff,d9bf28d4-4594-402b-9b8f-c706b20af36e,288,306,116,129,128
r02c02f19p01-ch4sk1fk1fl1.tiff,7532f0c2-a946-4918-b225-fd7d4596e1bb,288,307,64,82,129
r02c02f19p01-ch4sk1fk1fl1.tiff,108e49dc-29b6-4311-8e6d-340644ed069f,287,304,106,115,130
r02c02f19p01-ch4sk1fk1fl1.tiff,e75f8601-57e9-4012-a888-c3c85075807e,288,304,157,173,131
r02c02f19p01-ch4sk1fk1fl1.tiff,b9f85d84-adbb-44b1-8b5b-d003b4c35b8e,299,318,486,498,133
r02c02f19p01-ch4sk1fk1fl1.tiff,5a22ee99-c521-4012-a5d5-c5eaafdaf2f5,291,311,548,559,134
r02c02f19p01-ch4sk1fk1fl1.tiff,7211c857-e7b6-496a-9c61-710a4882fe0c,297,316,408,418,135
r02c02f19p01-ch4sk1fk1fl1.tiff,fcba6d27-db8a-4725-bc92-d44ce2de8d14,302,320,193,205,137
r02c02f19p01-ch4sk1fk1fl1.tiff,ac66eed1-d1a0-4690-b400-75a925992ff3,308,326,215,225,139
r02c02f19p01-ch4sk1fk1fl1.tiff,a546ee8c-6631-4ceb-9064-779223876d88,312,330,148,159,140
r02c02f19p01-ch4sk1fk1fl1.tiff,2bc5c42a-c136-42ff-a624-bd1543a0c758,315,331,347,359,144
r02c02f19p01-ch4sk1fk1fl1.tiff,f0a62232-25c5-44d4-9f10-0cfabc9fd712,337,353,225,236,146
r02c02f19p01-ch4sk1fk1fl1.tiff,90582b61-a707-4a11-b2f8-7da2266bfe1d,336,355,140,151,147
r02c02f19p01-ch4sk1fk1fl1.tiff,fadf0be0-be21-4bcb-9dfc-8f01197ca9c7,345,363,377,389,150
r02c02f19p01-ch4sk1fk1fl1.tiff,182bd3a7-ea77-4fe9-9a4d-a6292112bebd,361,380,265,275,153
r02c02f19p01-ch4sk1fk1fl1.tiff,60a4c64f-dd00-4eba-bbf4-91cca8fea925,361,380,85,97,154
r02c02f19p01-ch4sk1fk1fl1.tiff,2be079f8-5ced-4495-980c-edcfe76b1dd7,358,377,472,483,155
r02c02f19p01-ch4sk1fk1fl1.tiff,01a07483-6dd9-4472-b369-876e942393b5,371,386,544,556,158
r02c02f19p01-ch4sk1fk1fl1.tiff,78b37613-3d12-420e-a5da-0e3df798806d,374,391,29,38,161
r02c02f19p01-ch4sk1fk1fl1.tiff,528d6787-b531-445c-ab8f-169b93969976,379,397,124,136,164
r02c02f19p01-ch4sk1fk1fl1.tiff,bf01de0a-946e-44cc-bf85-915a57dfc722,386,403,168,178,166
r02c02f19p01-ch4sk1fk1fl1.tiff,26df4129-d09a-43fc-9a10-68f37e3ebd08,388,406,7,17,169
